"DRUG","CID","TIME","TAD","DV","DOSE","DOSEFLAT","NDOSES","LESION","LESIONNAME","METHOD","SET","OLDID","ID","RID","LESIONGROUP"
"TBAJ-876-M3",3,NA,3,0.00133,5,15.55,NA,-99,"Plasma",NA,"Other",NA,3,NA,"Plasma"
"TBAJ-876-M3",3,NA,5,0.00499,5,15.55,NA,-99,"Plasma",NA,"Other",NA,3,NA,"Plasma"
"TBAJ-876-M3",3,NA,7,0.0049299999999999,5,15.55,NA,-99,"Plasma",NA,"Other",NA,3,NA,"Plasma"
"TBAJ-876-M3",3,NA,24,0.00182,5,15.55,NA,-99,"Plasma",NA,"Other",NA,3,NA,"Plasma"
"TBAJ-876-M3",3,NA,48,0.0009459999999999,5,15.55,NA,-99,"Plasma",NA,"Other",NA,3,NA,"Plasma"
"TBAJ-876-M3",3,NA,72,0.000297,5,15.55,NA,-99,"Plasma",NA,"Other",NA,3,NA,"Plasma"
"TBAJ-876-M3",4,NA,0,0,10,30.2,NA,-99,"Plasma",NA,"Other",NA,4,NA,"Plasma"
"TBAJ-876-M3",4,NA,0.5,0.0150999999999999,10,30.2,NA,-99,"Plasma",NA,"Other",NA,4,NA,"Plasma"
"TBAJ-876-M3",4,NA,1,0.0165,10,30.2,NA,-99,"Plasma",NA,"Other",NA,4,NA,"Plasma"
"TBAJ-876-M3",4,NA,2,0.0169,10,30.2,NA,-99,"Plasma",NA,"Other",NA,4,NA,"Plasma"
"TBAJ-876-M3",4,NA,3,0.0198999999999999,10,30.2,NA,-99,"Plasma",NA,"Other",NA,4,NA,"Plasma"
"TBAJ-876-M3",4,NA,5,0.0228,10,30.2,NA,-99,"Plasma",NA,"Other",NA,4,NA,"Plasma"
"TBAJ-876-M3",4,NA,7,0.027,10,30.2,NA,-99,"Plasma",NA,"Other",NA,4,NA,"Plasma"
"TBAJ-876-M3",4,NA,24,0.0208,10,30.2,NA,-99,"Plasma",NA,"Other",NA,4,NA,"Plasma"
"TBAJ-876-M3",5,NA,0,0,10,34.5,NA,-99,"Plasma",NA,"Other",NA,5,NA,"Plasma"
"TBAJ-876-M3",5,NA,0.5,0.0153,10,34.5,NA,-99,"Plasma",NA,"Other",NA,5,NA,"Plasma"
"TBAJ-876-M3",5,NA,1,0.0154,10,34.5,NA,-99,"Plasma",NA,"Other",NA,5,NA,"Plasma"
"TBAJ-876-M3",5,NA,2,0.0189,10,34.5,NA,-99,"Plasma",NA,"Other",NA,5,NA,"Plasma"
"TBAJ-876-M3",5,NA,3,0.0235,10,34.5,NA,-99,"Plasma",NA,"Other",NA,5,NA,"Plasma"
"TBAJ-876-M3",5,NA,5,0.0343,10,34.5,NA,-99,"Plasma",NA,"Other",NA,5,NA,"Plasma"
"TBAJ-876-M3",5,NA,7,0.0315,10,34.5,NA,-99,"Plasma",NA,"Other",NA,5,NA,"Plasma"
"TBAJ-876-M3",5,NA,24,0.0198,10,34.5,NA,-99,"Plasma",NA,"Other",NA,5,NA,"Plasma"
"TBAJ-876-M3",12,NA,0,0,37.9939209726444,125,NA,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"TBAJ-876-M3",12,NA,16,0.0456,37.9939209726444,125,NA,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"TBAJ-876-M3",12,NA,20,0.0528999999999999,37.9939209726444,125,NA,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"TBAJ-876-M3",12,NA,24,0.0392,37.9939209726444,125,NA,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"TBAJ-876-M3",12,NA,0,0.0392,37.9939209726444,125,NA,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"TBAJ-876-M3",12,NA,16,0.104,37.9939209726444,125,NA,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"TBAJ-876-M3",12,NA,20,0.0894,37.9939209726444,125,NA,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"TBAJ-876-M3",12,NA,24,0.0757999999999999,37.9939209726444,125,NA,-99,"Plasma",NA,"Other",NA,12,NA,"Plasma"
"TBAJ-876-M3",13,NA,0,0,35.5113636363636,125,NA,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"TBAJ-876-M3",13,NA,16,0.0349,35.5113636363636,125,NA,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"TBAJ-876-M3",13,NA,20,0.0367,35.5113636363636,125,NA,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"TBAJ-876-M3",13,NA,24,0.0318,35.5113636363636,125,NA,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"TBAJ-876-M3",13,NA,0,0.0318,35.5113636363636,125,NA,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"TBAJ-876-M3",13,NA,16,0.0770999999999999,35.5113636363636,125,NA,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"TBAJ-876-M3",13,NA,20,0.0631,35.5113636363636,125,NA,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"TBAJ-876-M3",13,NA,24,0.0655999999999999,35.5113636363636,125,NA,-99,"Plasma",NA,"Other",NA,13,NA,"Plasma"
"TBAJ-876-M3",14,NA,0,0,35.1123595505618,125,NA,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"TBAJ-876-M3",14,NA,16,0.0528,35.1123595505618,125,NA,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"TBAJ-876-M3",14,NA,20,0.0472,35.1123595505618,125,NA,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"TBAJ-876-M3",14,NA,24,0.0437,35.1123595505618,125,NA,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"TBAJ-876-M3",14,NA,0,0.075,35.1123595505618,125,NA,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"TBAJ-876-M3",14,NA,16,0.136,35.1123595505618,125,NA,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"TBAJ-876-M3",14,NA,20,0.126,35.1123595505618,125,NA,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"TBAJ-876-M3",14,NA,24,0.156,35.1123595505618,125,NA,-99,"Plasma",NA,"Other",NA,14,NA,"Plasma"
"TBAJ-876-M3",15,NA,0,0,36.0230547550432,125,NA,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"TBAJ-876-M3",15,NA,16,0.0668,36.0230547550432,125,NA,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"TBAJ-876-M3",15,NA,20,0.0586,36.0230547550432,125,NA,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"TBAJ-876-M3",15,NA,24,0.0594,36.0230547550432,125,NA,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"TBAJ-876-M3",15,NA,0,0.0808,36.0230547550432,125,NA,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"TBAJ-876-M3",15,NA,16,0.127,36.0230547550432,125,NA,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"TBAJ-876-M3",15,NA,20,0.124,36.0230547550432,125,NA,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"TBAJ-876-M3",15,NA,24,0.128,36.0230547550432,125,NA,-99,"Plasma",NA,"Other",NA,15,NA,"Plasma"
"TBAJ-876-M3",16,NA,0,0,34.7222222222222,125,NA,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"TBAJ-876-M3",16,NA,16,0.0428,34.7222222222222,125,NA,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"TBAJ-876-M3",16,NA,20,0.0429,34.7222222222222,125,NA,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"TBAJ-876-M3",16,NA,24,0.0292,34.7222222222222,125,NA,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"TBAJ-876-M3",16,NA,0,0.0672,34.7222222222222,125,NA,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"TBAJ-876-M3",16,NA,64,0.0298,34.7222222222222,125,NA,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"TBAJ-876-M3",16,NA,68,0.0275,34.7222222222222,125,NA,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"TBAJ-876-M3",16,NA,72,0.0249,34.7222222222222,125,NA,-99,"Plasma",NA,"Other",NA,16,NA,"Plasma"
"TBAJ-876-M3",17,NA,0,0,38.9408099688474,125,NA,-99,"Plasma",NA,"Other",NA,17,NA,"Plasma"
"TBAJ-876-M3",17,NA,16,0.0583,38.9408099688474,125,NA,-99,"Plasma",NA,"Other",NA,17,NA,"Plasma"
"TBAJ-876-M3",17,NA,20,0.0592,38.9408099688474,125,NA,-99,"Plasma",NA,"Other",NA,17,NA,"Plasma"
"TBAJ-876-M3",17,NA,24,0.0523999999999999,38.9408099688474,125,NA,-99,"Plasma",NA,"Other",NA,17,NA,"Plasma"
"TBAJ-876-M3",17,NA,0,0.0937,38.9408099688474,125,NA,-99,"Plasma",NA,"Other",NA,17,NA,"Plasma"
"TBAJ-876-M3",17,NA,64,0.0404,38.9408099688474,125,NA,-99,"Plasma",NA,"Other",NA,17,NA,"Plasma"
"TBAJ-876-M3",17,NA,68,0.0345,38.9408099688474,125,NA,-99,"Plasma",NA,"Other",NA,17,NA,"Plasma"
"TBAJ-876-M3",17,NA,72,0.0365,38.9408099688474,125,NA,-99,"Plasma",NA,"Other",NA,17,NA,"Plasma"
"TBAJ-876-M3",18,NA,24,0.0829,32.2164948453608,125,NA,-99,"Plasma",NA,"Other",NA,18,NA,"Plasma"
"TBAJ-876-M3",18,NA,40,0.089,32.2164948453608,125,NA,-99,"Plasma",NA,"Other",NA,18,NA,"Plasma"
"TBAJ-876-M3",18,NA,44,0.0742,32.2164948453608,125,NA,-99,"Plasma",NA,"Other",NA,18,NA,"Plasma"
"TBAJ-876-M3",18,NA,48,0.0896,32.2164948453608,125,NA,-99,"Plasma",NA,"Other",NA,18,NA,"Plasma"
"TBAJ-876-M3",19,NA,0,0,34.9162011173184,125,NA,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"TBAJ-876-M3",19,NA,4,0.0598,34.9162011173184,125,NA,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"TBAJ-876-M3",19,NA,6,0.104,34.9162011173184,125,NA,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"TBAJ-876-M3",19,NA,8,0.0957,34.9162011173184,125,NA,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"TBAJ-876-M3",19,NA,0,0.0934,34.9162011173184,125,NA,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"TBAJ-876-M3",19,NA,0.5,0.0881,34.9162011173184,125,NA,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"TBAJ-876-M3",19,NA,1,0.0867,34.9162011173184,125,NA,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"TBAJ-876-M3",19,NA,2,0.085,34.9162011173184,125,NA,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"TBAJ-876-M3",19,NA,4,0.146,34.9162011173184,125,NA,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"TBAJ-876-M3",19,NA,6,0.167,34.9162011173184,125,NA,-99,"Plasma",NA,"Other",NA,19,NA,"Plasma"
"TBAJ-876-M3",20,NA,0,0,32.051282051282,125,NA,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"TBAJ-876-M3",20,NA,4,0.0373999999999999,32.051282051282,125,NA,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"TBAJ-876-M3",20,NA,6,0.0358,32.051282051282,125,NA,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"TBAJ-876-M3",20,NA,8,0.0326,32.051282051282,125,NA,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"TBAJ-876-M3",20,NA,0,0.0382999999999999,32.051282051282,125,NA,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"TBAJ-876-M3",20,NA,0.5,0.034,32.051282051282,125,NA,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"TBAJ-876-M3",20,NA,1,0.0373,32.051282051282,125,NA,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"TBAJ-876-M3",20,NA,2,0.0552,32.051282051282,125,NA,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"TBAJ-876-M3",20,NA,4,0.087,32.051282051282,125,NA,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"TBAJ-876-M3",20,NA,6,0.0751,32.051282051282,125,NA,-99,"Plasma",NA,"Other",NA,20,NA,"Plasma"
"TBAJ-876-M3",21,NA,0,0,31.9693094629156,125,NA,-99,"Plasma",NA,"Other",NA,21,NA,"Plasma"
"TBAJ-876-M3",21,NA,4,0.0778,31.9693094629156,125,NA,-99,"Plasma",NA,"Other",NA,21,NA,"Plasma"
"TBAJ-876-M3",21,NA,6,0.0768,31.9693094629156,125,NA,-99,"Plasma",NA,"Other",NA,21,NA,"Plasma"
"TBAJ-876-M3",21,NA,8,0.0639,31.9693094629156,125,NA,-99,"Plasma",NA,"Other",NA,21,NA,"Plasma"
"TBAJ-876-M3",21,NA,0,0.0572,31.9693094629156,125,NA,-99,"Plasma",NA,"Other",NA,21,NA,"Plasma"
"TBAJ-876-M3",21,NA,0.5,0.041,31.9693094629156,125,NA,-99,"Plasma",NA,"Other",NA,21,NA,"Plasma"
"TBAJ-876-M3",21,NA,1,0.0376,31.9693094629156,125,NA,-99,"Plasma",NA,"Other",NA,21,NA,"Plasma"
"TBAJ-876-M3",21,NA,2,0.0411,31.9693094629156,125,NA,-99,"Plasma",NA,"Other",NA,21,NA,"Plasma"
"TBAJ-876-M3",21,NA,4,0.0848,31.9693094629156,125,NA,-99,"Plasma",NA,"Other",NA,21,NA,"Plasma"
"TBAJ-876-M3",21,NA,6,0.0994,31.9693094629156,125,NA,-99,"Plasma",NA,"Other",NA,21,NA,"Plasma"
"TBAJ-876-M3",22,NA,0,0,40.1929260450161,125,NA,-99,"Plasma",NA,"Other",NA,22,NA,"Plasma"
"TBAJ-876-M3",22,NA,4,0.0179,40.1929260450161,125,NA,-99,"Plasma",NA,"Other",NA,22,NA,"Plasma"
"TBAJ-876-M3",22,NA,6,0.0316,40.1929260450161,125,NA,-99,"Plasma",NA,"Other",NA,22,NA,"Plasma"
"TBAJ-876-M3",22,NA,8,0.0387999999999999,40.1929260450161,125,NA,-99,"Plasma",NA,"Other",NA,22,NA,"Plasma"
"TBAJ-876-M3",22,NA,0,0.0458999999999999,40.1929260450161,125,NA,-99,"Plasma",NA,"Other",NA,22,NA,"Plasma"
"TBAJ-876-M3",22,NA,0.5,0.0421,40.1929260450161,125,NA,-99,"Plasma",NA,"Other",NA,22,NA,"Plasma"
"TBAJ-876-M3",22,NA,1,0.0346,40.1929260450161,125,NA,-99,"Plasma",NA,"Other",NA,22,NA,"Plasma"
"TBAJ-876-M3",22,NA,2,0.0395,40.1929260450161,125,NA,-99,"Plasma",NA,"Other",NA,22,NA,"Plasma"
"TBAJ-876-M3",22,NA,4,0.0537,40.1929260450161,125,NA,-99,"Plasma",NA,"Other",NA,22,NA,"Plasma"
"TBAJ-876-M3",22,NA,6,0.0725,40.1929260450161,125,NA,-99,"Plasma",NA,"Other",NA,22,NA,"Plasma"
"TBAJ-876-M3",23,NA,0,0.0532,34.435261707989,125,NA,-99,"Plasma",NA,"Other",NA,23,NA,"Plasma"
"TBAJ-876-M3",23,NA,0.5,0.0541,34.435261707989,125,NA,-99,"Plasma",NA,"Other",NA,23,NA,"Plasma"
"TBAJ-876-M3",23,NA,1,0.0533999999999999,34.435261707989,125,NA,-99,"Plasma",NA,"Other",NA,23,NA,"Plasma"
"TBAJ-876-M3",23,NA,2,0.054,34.435261707989,125,NA,-99,"Plasma",NA,"Other",NA,23,NA,"Plasma"
"TBAJ-876-M3",23,NA,4,0.0799,34.435261707989,125,NA,-99,"Plasma",NA,"Other",NA,23,NA,"Plasma"
"TBAJ-876-M3",23,NA,6,0.105,34.435261707989,125,NA,-99,"Plasma",NA,"Other",NA,23,NA,"Plasma"
"TBAJ-876-M3",24,NA,0,0,35.0140056022409,125,NA,-99,"Plasma",NA,"Other",NA,24,NA,"Plasma"
"TBAJ-876-M3",24,NA,0.5,0,35.0140056022409,125,NA,-99,"Plasma",NA,"Other",NA,24,NA,"Plasma"
"TBAJ-876-M3",24,NA,1,0,35.0140056022409,125,NA,-99,"Plasma",NA,"Other",NA,24,NA,"Plasma"
"TBAJ-876-M3",24,NA,2,0.0118,35.0140056022409,125,NA,-99,"Plasma",NA,"Other",NA,24,NA,"Plasma"
"TBAJ-876-M3",24,NA,4,0.02,35.0140056022409,125,NA,-99,"Plasma",NA,"Other",NA,24,NA,"Plasma"
"TBAJ-876-M3",24,NA,6,0.0496,35.0140056022409,125,NA,-99,"Plasma",NA,"Other",NA,24,NA,"Plasma"
"TBAJ-876-M3",24,NA,8,0.0650999999999999,35.0140056022409,125,NA,-99,"Plasma",NA,"Other",NA,24,NA,"Plasma"
"TBAJ-876-M3",24,NA,0,0.0647,35.0140056022409,125,NA,-99,"Plasma",NA,"Other",NA,24,NA,"Plasma"
"TBAJ-876-M3",24,NA,0.5,0.0650999999999999,35.0140056022409,125,NA,-99,"Plasma",NA,"Other",NA,24,NA,"Plasma"
"TBAJ-876-M3",24,NA,1,0.0663,35.0140056022409,125,NA,-99,"Plasma",NA,"Other",NA,24,NA,"Plasma"
"TBAJ-876-M3",24,NA,2,0.067,35.0140056022409,125,NA,-99,"Plasma",NA,"Other",NA,24,NA,"Plasma"
"TBAJ-876-M3",24,NA,4,0.0974,35.0140056022409,125,NA,-99,"Plasma",NA,"Other",NA,24,NA,"Plasma"
"TBAJ-876-M3",24,NA,6,0.133,35.0140056022409,125,NA,-99,"Plasma",NA,"Other",NA,24,NA,"Plasma"
"TBAJ-876-M3",24,NA,8,0.121,35.0140056022409,125,NA,-99,"Plasma",NA,"Other",NA,24,NA,"Plasma"
"TBAJ-876-M3",24,NA,24,0.0617999999999999,35.0140056022409,125,NA,-99,"Plasma",NA,"Other",NA,24,NA,"Plasma"
"TBAJ-876-M3",24,NA,48,0.0562999999999999,35.0140056022409,125,NA,-99,"Plasma",NA,"Other",NA,24,NA,"Plasma"
"TBAJ-876-M3",25,NA,0,0,36.231884057971,125,NA,-99,"Plasma",NA,"Other",NA,25,NA,"Plasma"
"TBAJ-876-M3",25,NA,0.5,0,36.231884057971,125,NA,-99,"Plasma",NA,"Other",NA,25,NA,"Plasma"
"TBAJ-876-M3",25,NA,1,0.00184,36.231884057971,125,NA,-99,"Plasma",NA,"Other",NA,25,NA,"Plasma"
"TBAJ-876-M3",25,NA,2,0.000911,36.231884057971,125,NA,-99,"Plasma",NA,"Other",NA,25,NA,"Plasma"
"TBAJ-876-M3",25,NA,4,0.135,36.231884057971,125,NA,-99,"Plasma",NA,"Other",NA,25,NA,"Plasma"
"TBAJ-876-M3",25,NA,6,0.129,36.231884057971,125,NA,-99,"Plasma",NA,"Other",NA,25,NA,"Plasma"
"TBAJ-876-M3",25,NA,8,0.108,36.231884057971,125,NA,-99,"Plasma",NA,"Other",NA,25,NA,"Plasma"
"TBAJ-876-M3",25,NA,0,0.092,36.231884057971,125,NA,-99,"Plasma",NA,"Other",NA,25,NA,"Plasma"
"TBAJ-876-M3",25,NA,0.5,0.0969,36.231884057971,125,NA,-99,"Plasma",NA,"Other",NA,25,NA,"Plasma"
"TBAJ-876-M3",25,NA,1,0.108,36.231884057971,125,NA,-99,"Plasma",NA,"Other",NA,25,NA,"Plasma"
"TBAJ-876-M3",25,NA,2,0.145,36.231884057971,125,NA,-99,"Plasma",NA,"Other",NA,25,NA,"Plasma"
"TBAJ-876-M3",25,NA,4,0.198,36.231884057971,125,NA,-99,"Plasma",NA,"Other",NA,25,NA,"Plasma"
"TBAJ-876-M3",25,NA,6,0.198,36.231884057971,125,NA,-99,"Plasma",NA,"Other",NA,25,NA,"Plasma"
"TBAJ-876-M3",25,NA,8,0.17,36.231884057971,125,NA,-99,"Plasma",NA,"Other",NA,25,NA,"Plasma"
"TBAJ-876-M3",25,NA,24,0.108,36.231884057971,125,NA,-99,"Plasma",NA,"Other",NA,25,NA,"Plasma"
"TBAJ-876-M3",25,NA,48,0.0829,36.231884057971,125,NA,-99,"Plasma",NA,"Other",NA,25,NA,"Plasma"
"TBAJ-876-M3",26,NA,0,0,3.77643504531722,12.5,NA,-99,"Plasma",NA,"Other",NA,26,NA,"Plasma"
"TBAJ-876-M3",26,NA,2,0,3.77643504531722,12.5,NA,-99,"Plasma",NA,"Other",NA,26,NA,"Plasma"
"TBAJ-876-M3",26,NA,6,0.00231,3.77643504531722,12.5,NA,-99,"Plasma",NA,"Other",NA,26,NA,"Plasma"
"TBAJ-876-M3",26,NA,8,0.0037,3.77643504531722,12.5,NA,-99,"Plasma",NA,"Other",NA,26,NA,"Plasma"
"TBAJ-876-M3",26,NA,24,0.00138,3.77643504531722,12.5,NA,-99,"Plasma",NA,"Other",NA,26,NA,"Plasma"
"TBAJ-876-M3",26,NA,0,0.00557,3.77643504531722,12.5,NA,-99,"Plasma",NA,"Other",NA,26,NA,"Plasma"
"TBAJ-876-M3",26,NA,2,0.00748,3.77643504531722,12.5,NA,-99,"Plasma",NA,"Other",NA,26,NA,"Plasma"
"TBAJ-876-M3",26,NA,6,0.0127,3.77643504531722,12.5,NA,-99,"Plasma",NA,"Other",NA,26,NA,"Plasma"
"TBAJ-876-M3",26,NA,8,0.0081999999999999,3.77643504531722,12.5,NA,-99,"Plasma",NA,"Other",NA,26,NA,"Plasma"
"TBAJ-876-M3",26,NA,24,0.0052,3.77643504531722,12.5,NA,-99,"Plasma",NA,"Other",NA,26,NA,"Plasma"
"TBAJ-876-M3",26,NA,24,0.00597,3.77643504531722,12.5,NA,-99,"Plasma",NA,"Other",NA,26,NA,"Plasma"
"TBAJ-876-M3",27,NA,0,0,3.8109756097561,12.5,NA,-99,"Plasma",NA,"Other",NA,27,NA,"Plasma"
"TBAJ-876-M3",27,NA,2,0,3.8109756097561,12.5,NA,-99,"Plasma",NA,"Other",NA,27,NA,"Plasma"
"TBAJ-876-M3",27,NA,6,0.00102,3.8109756097561,12.5,NA,-99,"Plasma",NA,"Other",NA,27,NA,"Plasma"
"TBAJ-876-M3",27,NA,8,0.00233,3.8109756097561,12.5,NA,-99,"Plasma",NA,"Other",NA,27,NA,"Plasma"
"TBAJ-876-M3",27,NA,24,0.00241,3.8109756097561,12.5,NA,-99,"Plasma",NA,"Other",NA,27,NA,"Plasma"
"TBAJ-876-M3",27,NA,0,0.0105,3.8109756097561,12.5,NA,-99,"Plasma",NA,"Other",NA,27,NA,"Plasma"
"TBAJ-876-M3",27,NA,2,0.0101999999999999,3.8109756097561,12.5,NA,-99,"Plasma",NA,"Other",NA,27,NA,"Plasma"
"TBAJ-876-M3",27,NA,6,0.0161,3.8109756097561,12.5,NA,-99,"Plasma",NA,"Other",NA,27,NA,"Plasma"
"TBAJ-876-M3",27,NA,8,0.0158,3.8109756097561,12.5,NA,-99,"Plasma",NA,"Other",NA,27,NA,"Plasma"
"TBAJ-876-M3",27,NA,24,0.0112,3.8109756097561,12.5,NA,-99,"Plasma",NA,"Other",NA,27,NA,"Plasma"
"TBAJ-876-M3",27,NA,24,0.0114,3.8109756097561,12.5,NA,-99,"Plasma",NA,"Other",NA,27,NA,"Plasma"
"TBAJ-876-M3",28,NA,0,0,3.79939209726444,12.5,NA,-99,"Plasma",NA,"Other",NA,28,NA,"Plasma"
"TBAJ-876-M3",28,NA,2,0,3.79939209726444,12.5,NA,-99,"Plasma",NA,"Other",NA,28,NA,"Plasma"
"TBAJ-876-M3",28,NA,6,0.00246,3.79939209726444,12.5,NA,-99,"Plasma",NA,"Other",NA,28,NA,"Plasma"
"TBAJ-876-M3",28,NA,8,0.00207,3.79939209726444,12.5,NA,-99,"Plasma",NA,"Other",NA,28,NA,"Plasma"
"TBAJ-876-M3",28,NA,24,0.000987,3.79939209726444,12.5,NA,-99,"Plasma",NA,"Other",NA,28,NA,"Plasma"
"TBAJ-876-M3",28,NA,0,0.00356,4.08496732026144,12.5,NA,-99,"Plasma",NA,"Other",NA,28,NA,"Plasma"
"TBAJ-876-M3",28,NA,2,0.00461,4.08496732026144,12.5,NA,-99,"Plasma",NA,"Other",NA,28,NA,"Plasma"
"TBAJ-876-M3",28,NA,6,0.00974,4.08496732026144,12.5,NA,-99,"Plasma",NA,"Other",NA,28,NA,"Plasma"
"TBAJ-876-M3",28,NA,8,0.0055899999999999,4.08496732026144,12.5,NA,-99,"Plasma",NA,"Other",NA,28,NA,"Plasma"
"TBAJ-876-M3",28,NA,24,0.0036,4.08496732026144,12.5,NA,-99,"Plasma",NA,"Other",NA,28,NA,"Plasma"
"TBAJ-876-M3",28,NA,24,0.0037099999999999,3.79939209726444,12.5,NA,-99,"Plasma",NA,"Other",NA,28,NA,"Plasma"
"TBAJ-876-M3",29,NA,0,0,4.11184210526316,12.5,NA,-99,"Plasma",NA,"Other",NA,29,NA,"Plasma"
"TBAJ-876-M3",29,NA,2,0,4.11184210526316,12.5,NA,-99,"Plasma",NA,"Other",NA,29,NA,"Plasma"
"TBAJ-876-M3",29,NA,6,0.00219,4.11184210526316,12.5,NA,-99,"Plasma",NA,"Other",NA,29,NA,"Plasma"
"TBAJ-876-M3",29,NA,8,0.00226,4.11184210526316,12.5,NA,-99,"Plasma",NA,"Other",NA,29,NA,"Plasma"
"TBAJ-876-M3",29,NA,24,0.00243,4.11184210526316,12.5,NA,-99,"Plasma",NA,"Other",NA,29,NA,"Plasma"
"TBAJ-876-M3",29,NA,0,0.00538,3.10173697270471,12.5,NA,-99,"Plasma",NA,"Other",NA,29,NA,"Plasma"
"TBAJ-876-M3",29,NA,2,0.00897,3.10173697270471,12.5,NA,-99,"Plasma",NA,"Other",NA,29,NA,"Plasma"
"TBAJ-876-M3",29,NA,6,0.0101,3.10173697270471,12.5,NA,-99,"Plasma",NA,"Other",NA,29,NA,"Plasma"
"TBAJ-876-M3",29,NA,8,0.008,3.10173697270471,12.5,NA,-99,"Plasma",NA,"Other",NA,29,NA,"Plasma"
"TBAJ-876-M3",29,NA,24,0.0049,3.10173697270471,12.5,NA,-99,"Plasma",NA,"Other",NA,29,NA,"Plasma"
"TBAJ-876-M3",29,NA,24,0.00528,4.11184210526316,12.5,NA,-99,"Plasma",NA,"Other",NA,29,NA,"Plasma"
"TBAJ-876-M3",30,NA,0,0.00963,3.79939209726444,12.5,NA,-99,"Plasma",NA,"Other",NA,30,NA,"Plasma"
"TBAJ-876-M3",30,NA,2,0.0155,3.79939209726444,12.5,NA,-99,"Plasma",NA,"Other",NA,30,NA,"Plasma"
"TBAJ-876-M3",30,NA,6,0.0185,3.79939209726444,12.5,NA,-99,"Plasma",NA,"Other",NA,30,NA,"Plasma"
"TBAJ-876-M3",30,NA,8,0.0157,3.79939209726444,12.5,NA,-99,"Plasma",NA,"Other",NA,30,NA,"Plasma"
"TBAJ-876-M3",30,NA,24,0.0101999999999999,3.79939209726444,12.5,NA,-99,"Plasma",NA,"Other",NA,30,NA,"Plasma"
"TBAJ-876-M3",30,NA,24,0.0128,3.79939209726444,12.5,NA,-99,"Plasma",NA,"Other",NA,30,NA,"Plasma"
"TBAJ-876-M3",31,NA,0,0.0052,3.96825396825397,12.5,NA,-99,"Plasma",NA,"Other",NA,31,NA,"Plasma"
"TBAJ-876-M3",31,NA,2,0.00674,3.96825396825397,12.5,NA,-99,"Plasma",NA,"Other",NA,31,NA,"Plasma"
